,time,language,source,group,hashtag
6917,2019-09-07 14:04:50,th,Twitter for Android,14 pm,['KCON2019THAILAND']
6918,2019-09-07 14:04:50,en,Twitter for Android,14 pm,"['KCON2019THAILAND', 'TwitterBlueroom', 'THEBOYZ']"
6919,2019-09-07 14:04:52,th,Twitter for iPhone,14 pm,"['KCON2019THAILAND', 'StrayKids']"
6920,2019-09-07 14:04:52,en,Twitter for Android,14 pm,"['KCON2019THAILAND', 'TwitterBlueroom', 'HiPrae']"
6921,2019-09-07 14:04:52,th,Twitter Web App,14 pm,[]
6922,2019-09-07 14:04:55,th,Twitter for Android,14 pm,[]
6923,2019-09-07 14:04:55,th,Twitter for iPhone,14 pm,[]
6924,2019-09-07 14:04:56,th,Twitter for iPhone,14 pm,[]
6925,2019-09-07 14:04:57,th,Twitter for iPhone,14 pm,[]
6926,2019-09-07 14:04:57,th,Twitter for Android,14 pm,[]
6927,2019-09-07 14:04:58,th,Twitter for iPhone,14 pm,[]
6928,2019-09-07 14:05:02,th,Twitter Web App,14 pm,[]
6929,2019-09-07 14:05:06,th,Twitter for iPhone,14 pm,[]
6930,2019-09-07 14:05:07,th,Twitter for Android,14 pm,[]
6931,2019-09-07 14:05:12,th,Twitter for Android,14 pm,['X1']
6932,2019-09-07 14:05:19,th,Twitter for Android,14 pm,[]
6933,2019-09-07 14:05:21,th,Twitter for Android,14 pm,[]
6934,2019-09-07 14:05:22,th,Twitter for iPhone,14 pm,[]
6935,2019-09-07 14:05:23,th,Twitter for iPhone,14 pm,[]
6936,2019-09-07 14:05:23,th,Twitter for Android,14 pm,[]
6937,2019-09-07 14:05:23,th,Twitter for Android,14 pm,[]
6938,2019-09-07 14:05:25,th,Twitter for iPhone,14 pm,[]
6939,2019-09-07 14:05:26,th,Twitter for Android,14 pm,[]
6940,2019-09-07 14:05:26,th,Twitter Web App,14 pm,"['KCON2019THAILAND', 'TOMOON', 'ONEUS']"
6941,2019-09-07 14:05:27,und,Twitter for Android,14 pm,[]
6942,2019-09-07 14:05:34,th,Twitter for Android,14 pm,[]
6943,2019-09-07 14:05:35,th,Twitter for Android,14 pm,[]
6944,2019-09-07 14:05:38,th,Twitter for Android,14 pm,[]
6945,2019-09-07 14:05:39,th,Twitter for Android,14 pm,"['KCON2019THAILAND', 'TOMOON', 'ONEUS']"
6946,2019-09-07 14:05:40,th,Twitter for iPhone,14 pm,[]
6947,2019-09-07 14:05:43,th,Twitter for Android,14 pm,[]
6948,2019-09-07 14:05:44,th,Twitter for iPhone,14 pm,[]
6949,2019-09-07 14:05:45,th,Twitter for iPhone,14 pm,[]
6950,2019-09-07 14:05:46,th,Twitter for iPhone,14 pm,[]
6951,2019-09-07 14:05:48,th,Twitter for iPhone,14 pm,[]
6952,2019-09-07 14:05:49,th,Twitter for iPhone,14 pm,[]
6953,2019-09-07 14:05:50,th,Twitter for iPhone,14 pm,[]
6954,2019-09-07 14:05:55,th,Twitter for iPhone,14 pm,[]
6955,2019-09-07 14:05:56,th,Twitter for iPhone,14 pm,[]
6956,2019-09-07 14:05:58,th,Twitter for Android,14 pm,[]
6957,2019-09-07 14:05:58,th,Twitter for iPhone,14 pm,[]
6958,2019-09-07 14:05:58,th,Twitter for Android,14 pm,"['KCON2019THAILAND', 'TOMOON', 'ONEUS']"
6959,2019-09-07 14:05:59,th,Twitter for iPhone,14 pm,[]
6960,2019-09-07 14:06:05,th,Twitter for Android,14 pm,[]
6961,2019-09-07 14:06:05,th,Twitter for Android,14 pm,[]
6962,2019-09-07 14:06:06,th,Twitter for iPhone,14 pm,[]
6963,2019-09-07 14:06:06,th,Twitter for iPad,14 pm,['KCON2019THAILAND']
6964,2019-09-07 14:06:08,th,Twitter for iPhone,14 pm,['KCON2019THAILAND']
6965,2019-09-07 14:06:08,th,Twitter for iPhone,14 pm,[]
6966,2019-09-07 14:06:08,th,Twitter for iPhone,14 pm,[]
6967,2019-09-07 14:06:11,th,Twitter for Android,14 pm,[]
6968,2019-09-07 14:06:12,th,Twitter for Android,14 pm,[]
6969,2019-09-07 14:06:16,th,Twitter for iPhone,14 pm,[]
6970,2019-09-07 14:06:18,th,Twitter for iPhone,14 pm,[]
6971,2019-09-07 14:06:19,th,Twitter for Android,14 pm,"['KCON2019Thailand', 'AB6IX']"
6972,2019-09-07 14:06:23,th,Twitter for iPhone,14 pm,[]
6973,2019-09-07 14:06:24,th,Twitter for Android,14 pm,[]
6974,2019-09-07 14:06:24,th,Twitter for Android,14 pm,[]
6975,2019-09-07 14:06:25,th,Twitter for iPhone,14 pm,[]
6976,2019-09-07 14:06:26,th,Twitter for Android,14 pm,[]
6977,2019-09-07 14:06:28,th,Twitter for iPhone,14 pm,"['KCON2019THAILAND', 'KCONTHAILAND2019']"
6978,2019-09-07 14:06:29,th,Twitter for iPhone,14 pm,[]
6979,2019-09-07 14:06:30,th,Twitter for Android,14 pm,[]
6980,2019-09-07 14:06:32,th,Twitter for iPhone,14 pm,[]
6981,2019-09-07 14:06:34,th,Twitter for Android,14 pm,[]
6982,2019-09-07 14:06:35,th,Twitter for iPhone,14 pm,"['KCON2019THAILAND', 'X1']"
6983,2019-09-07 14:06:36,th,Twitter for iPhone,14 pm,[]
6984,2019-09-07 14:06:38,th,Twitter for Android,14 pm,"['KCON2019THAILAND', 'TOMOON', 'ONEUS']"
6985,2019-09-07 14:06:43,th,Twitter for iPhone,14 pm,[]
6986,2019-09-07 14:06:43,th,Twitter for Android,14 pm,[]
6987,2019-09-07 14:06:44,th,Twitter for iPhone,14 pm,[]
6988,2019-09-07 14:06:47,th,Twitter for Android,14 pm,"['KCON2019THAILAND', 'TOMOON', 'ONEUS']"
6989,2019-09-07 14:06:49,th,Twitter for Android,14 pm,[]
6990,2019-09-07 14:06:48,th,Twitter for Android,14 pm,"['KCON2019THAILAND', 'รักนะจุ๊บๆ_KCON', 'รักนะจุ๊บๆ_X1']"
6991,2019-09-07 14:06:50,th,Twitter for iPhone,14 pm,"['KCON2019THAILAND', 'GOT7', 'Mark', 'KCON19TH', 'GOT7_KCON']"
6992,2019-09-07 14:06:56,th,Twitter for iPhone,14 pm,[]
6993,2019-09-07 14:06:56,th,Twitter for iPhone,14 pm,[]
6994,2019-09-07 14:06:57,th,Twitter for Android,14 pm,[]
6995,2019-09-07 14:06:57,th,Twitter for Android,14 pm,[]
6996,2019-09-07 14:06:57,th,Twitter for iPhone,14 pm,[]
6997,2019-09-07 14:06:58,th,Twitter for Android,14 pm,[]
6998,2019-09-07 14:06:59,th,Twitter for Android,14 pm,[]
6999,2019-09-07 14:06:59,th,Twitter for Android,14 pm,[]
7000,2019-09-07 14:07:01,th,Twitter for iPhone,14 pm,[]
7001,2019-09-07 14:07:03,th,Twitter for iPhone,14 pm,"['KCON2019THAILAND', 'GOT7', '갓세븐']"
7002,2019-09-07 14:07:04,th,Twitter for iPhone,14 pm,[]
7003,2019-09-07 14:07:04,th,Twitter for iPhone,14 pm,[]
7004,2019-09-07 14:07:05,th,Twitter for iPhone,14 pm,[]
7005,2019-09-07 14:07:05,th,Twitter for iPhone,14 pm,"['kcon2019thailand', 'KCONTHAILAND2019', 'ChaEunWooinBKK', 'EXplOrationinBKK']"
7006,2019-09-07 14:07:07,th,Twitter for iPhone,14 pm,[]
7007,2019-09-07 14:07:08,th,Twitter for iPad,14 pm,['KCON2019THAILAND']
7008,2019-09-07 14:07:08,th,Twitter for iPhone,14 pm,[]
7009,2019-09-07 14:07:08,th,Twitter for Android,14 pm,[]
7010,2019-09-07 14:07:09,th,Twitter for iPhone,14 pm,[]
7011,2019-09-07 14:07:10,th,Twitter for iPhone,14 pm,[]
7012,2019-09-07 14:07:11,th,Twitter for iPad,14 pm,[]
7013,2019-09-07 14:07:12,th,Twitter for iPhone,14 pm,[]
7014,2019-09-07 14:07:12,th,Twitter for Android,14 pm,[]
7015,2019-09-07 14:07:13,th,Twitter for Android,14 pm,['X1']
7016,2019-09-07 14:07:14,th,Twitter for Android,14 pm,[]
7017,2019-09-07 14:07:14,en,Twitter for Android,14 pm,[]
7018,2019-09-07 14:07:17,th,Twitter for Android,14 pm,[]
7019,2019-09-07 14:07:17,th,Twitter for iPhone,14 pm,[]
7020,2019-09-07 14:07:18,th,Twitter for iPhone,14 pm,[]
7021,2019-09-07 14:07:19,th,Twitter for Android,14 pm,[]
7022,2019-09-07 14:07:21,th,Twitter for iPhone,14 pm,[]
7023,2019-09-07 14:07:22,th,Twitter for Android,14 pm,[]
7024,2019-09-07 14:07:23,th,Twitter for iPhone,14 pm,[]
7025,2019-09-07 14:07:23,th,Twitter for iPhone,14 pm,[]
7026,2019-09-07 14:07:24,th,Twitter for Android,14 pm,[]
7027,2019-09-07 14:07:24,th,Twitter for Android,14 pm,[]
7028,2019-09-07 14:07:30,th,Twitter for Android,14 pm,[]
7029,2019-09-07 14:07:32,th,Twitter for iPhone,14 pm,[]
7030,2019-09-07 14:07:32,th,Twitter for iPhone,14 pm,"['KCON2019THAILAND', 'TOMOON', 'ONEUS']"
7031,2019-09-07 14:07:33,th,Twitter Web Client,14 pm,[]
7032,2019-09-07 14:07:36,th,Twitter for iPad,14 pm,[]
7033,2019-09-07 14:07:38,th,Twitter for Android,14 pm,[]
7034,2019-09-07 14:07:39,th,Twitter for Android,14 pm,[]
7035,2019-09-07 14:07:40,th,Twitter for Android,14 pm,[]
7036,2019-09-07 14:07:43,th,Twitter for Android,14 pm,[]
7037,2019-09-07 14:07:43,th,Twitter for Android,14 pm,"['KCON2019Thailand', 'AB6IX']"
7038,2019-09-07 14:07:43,th,Twitter for Android,14 pm,[]
7039,2019-09-07 14:07:44,th,Twitter for iPhone,14 pm,[]
7040,2019-09-07 14:07:48,th,Twitter for iPhone,14 pm,[]
7041,2019-09-07 14:07:50,th,Twitter for Android,14 pm,[]
7042,2019-09-07 14:07:50,th,Twitter for Android,14 pm,[]
7043,2019-09-07 14:07:53,th,Twitter Web App,14 pm,[]
7044,2019-09-07 14:07:55,th,Twitter for iPad,14 pm,[]
7045,2019-09-07 14:07:57,th,Twitter for Android,14 pm,"['KCON2019Thailand', 'oneus']"
7046,2019-09-07 14:07:58,th,Twitter for iPhone,14 pm,[]
7047,2019-09-07 14:08:00,th,Twitter for Android,14 pm,[]
7048,2019-09-07 14:08:01,th,Twitter for Android,14 pm,[]
7049,2019-09-07 14:08:03,th,Twitter for iPhone,14 pm,[]
7050,2019-09-07 14:08:06,th,Twitter for iPhone,14 pm,[]
7051,2019-09-07 14:08:06,th,Twitter for Android,14 pm,[]
7052,2019-09-07 14:08:11,th,Twitter for iPhone,14 pm,[]
7053,2019-09-07 14:08:12,th,Twitter for iPhone,14 pm,[]
7054,2019-09-07 14:08:13,th,Twitter for Android,14 pm,[]
7055,2019-09-07 14:08:17,th,Twitter for Android,14 pm,"['KCON2019THAILAND', 'X1']"
7056,2019-09-07 14:08:20,th,Twitter for iPhone,14 pm,[]
7057,2019-09-07 14:08:22,th,Twitter for Android,14 pm,[]
7058,2019-09-07 14:08:24,th,Twitter for Android,14 pm,"['KCON2019THAILAND', 'TOMOON', 'ONEUS']"
7059,2019-09-07 14:08:24,th,Twitter for iPhone,14 pm,[]
7060,2019-09-07 14:08:25,th,Twitter for iPad,14 pm,[]
7061,2019-09-07 14:08:25,th,Twitter for Android,14 pm,[]
7062,2019-09-07 14:08:25,th,Twitter for Android,14 pm,[]
7063,2019-09-07 14:08:26,th,Twitter Web App,14 pm,"['KCON2019THAILAND', 'KCON', 'KCON19TH']"
7064,2019-09-07 14:08:27,th,Twitter for iPhone,14 pm,[]
7065,2019-09-07 14:08:27,th,Twitter for iPhone,14 pm,[]
7066,2019-09-07 14:08:28,und,Twitter for Android,14 pm,"['งาน', 'งานเขียน', 'งานออนไลน์ได้เงินจริง', 'งานออนไลน์', 'งานออนไลน์ฟรี', 'EXOplOrationinbkk', 'PRODUCE_X_101']"
7067,2019-09-07 14:08:29,th,Twitter for Android,14 pm,[]
7068,2019-09-07 14:08:29,th,Twitter for Android,14 pm,['KCON2019THAILAND']
7069,2019-09-07 14:08:30,th,Twitter Web App,14 pm,[]
7070,2019-09-07 14:08:30,th,Twitter for iPad,14 pm,[]
7071,2019-09-07 14:08:30,th,Twitter for iPhone,14 pm,[]
7072,2019-09-07 14:08:32,th,Twitter for iPhone,14 pm,[]
7073,2019-09-07 14:08:40,th,Twitter for iPhone,14 pm,[]
7074,2019-09-07 14:08:40,th,Twitter for Android,14 pm,[]
7075,2019-09-07 14:08:46,th,Twitter for Android,14 pm,['KCON2019THAILAND']
7076,2019-09-07 14:08:47,th,Twitter for iPhone,14 pm,['KCON2019THAILAND']
7077,2019-09-07 14:08:49,th,Twitter for Android,14 pm,[]
7078,2019-09-07 14:08:50,th,Twitter for Android,14 pm,[]
7079,2019-09-07 14:08:55,th,Twitter for iPhone,14 pm,[]
7080,2019-09-07 14:08:56,th,Twitter for iPhone,14 pm,[]
7081,2019-09-07 14:08:57,th,Twitter for Android,14 pm,[]
7082,2019-09-07 14:08:57,th,Twitter for Android,14 pm,['KCON2019THAILAND']
7083,2019-09-07 14:09:00,th,Twitter for Android,14 pm,[]
7084,2019-09-07 14:09:01,th,Twitter for Android,14 pm,[]
7085,2019-09-07 14:09:02,th,Twitter for iPhone,14 pm,[]
7086,2019-09-07 14:09:03,th,Twitter for Android,14 pm,"['KCON2019THAILAND', 'X1']"
7087,2019-09-07 14:09:07,th,Twitter for Android,14 pm,[]
7088,2019-09-07 14:09:09,th,Twitter for Android,14 pm,[]
7089,2019-09-07 14:09:10,th,Twitter for iPhone,14 pm,[]
7090,2019-09-07 14:09:11,th,Twitter Web App,14 pm,"['KCON2019THAILAND', 'GOT7', 'Mark', 'KCON19TH', 'GOT7_KCON']"
7091,2019-09-07 14:09:13,th,Twitter for iPhone,14 pm,[]
7092,2019-09-07 14:09:13,th,Twitter for iPhone,14 pm,['KCON2019THAILAND']
7093,2019-09-07 14:09:15,und,Twitter for iPhone,14 pm,[]
7094,2019-09-07 14:09:18,th,Twitter for Android,14 pm,[]
7095,2019-09-07 14:09:24,th,Twitter for iPhone,14 pm,[]
7096,2019-09-07 14:09:27,th,Twitter for Android,14 pm,[]
7097,2019-09-07 14:09:28,th,Twitter for Android,14 pm,[]
7098,2019-09-07 14:09:28,th,Twitter for iPhone,14 pm,[]
7099,2019-09-07 14:09:30,th,Twitter for iPhone,14 pm,[]
7100,2019-09-07 14:09:32,th,Twitter for iPhone,14 pm,[]
7101,2019-09-07 14:09:32,th,Twitter for iPhone,14 pm,[]
7102,2019-09-07 14:09:33,th,Twitter for Android,14 pm,[]
7103,2019-09-07 14:09:33,th,Twitter Web App,14 pm,['KCON2019THAILAND']
7104,2019-09-07 14:09:34,th,Twitter for Android,14 pm,[]
7105,2019-09-07 14:09:38,th,Twitter for Android,14 pm,[]
7106,2019-09-07 14:09:39,th,Twitter Web App,14 pm,[]
7107,2019-09-07 14:09:41,th,Twitter for iPhone,14 pm,[]
7108,2019-09-07 14:09:44,th,Twitter for Android,14 pm,[]
7109,2019-09-07 14:09:45,th,Twitter for Android,14 pm,[]
7110,2019-09-07 14:09:45,th,Twitter for iPhone,14 pm,[]
7111,2019-09-07 14:09:47,th,Twitter for iPhone,14 pm,[]
7112,2019-09-07 14:09:49,th,Twitter for iPhone,14 pm,[]
7113,2019-09-07 14:09:52,th,Twitter for iPhone,14 pm,[]
7114,2019-09-07 14:09:55,th,Twitter for iPhone,14 pm,[]
7115,2019-09-07 14:09:59,th,Twitter for iPhone,14 pm,[]
7116,2019-09-07 14:09:59,th,Twitter for Android,14 pm,"['KCON2019THAILAND', 'X1']"
7117,2019-09-07 14:09:59,th,Twitter for Android,14 pm,[]
7118,2019-09-07 14:10:00,th,Twitter for Android,14 pm,[]
7119,2019-09-07 14:10:03,th,Twitter for iPhone,14 pm,[]
7120,2019-09-07 14:10:05,und,Twitter for iPhone,14 pm,[]
7121,2019-09-07 14:10:05,th,Twitter for iPhone,14 pm,[]
7122,2019-09-07 14:10:06,th,Twitter for iPhone,14 pm,[]
7123,2019-09-07 14:10:07,th,Twitter for Android,14 pm,[]
7124,2019-09-07 14:10:10,th,Twitter for iPhone,14 pm,[]
7125,2019-09-07 14:10:11,th,Twitter for Android,14 pm,[]
7126,2019-09-07 14:10:11,th,Twitter for iPhone,14 pm,[]
7127,2019-09-07 14:10:12,th,Twitter for Android,14 pm,[]
7128,2019-09-07 14:10:13,th,Twitter for Android,14 pm,[]
7129,2019-09-07 14:10:15,th,Twitter for Android,14 pm,[]
7130,2019-09-07 14:10:16,th,Twitter for iPhone,14 pm,[]
7131,2019-09-07 14:10:18,th,Twitter for iPhone,14 pm,[]
7132,2019-09-07 14:10:18,th,Twitter for iPhone,14 pm,[]
7133,2019-09-07 14:10:19,th,Twitter for Android,14 pm,[]
7134,2019-09-07 14:10:20,th,Twitter for Android,14 pm,"['KCON2019THAILAND', 'X1']"
7135,2019-09-07 14:10:22,th,Twitter for iPhone,14 pm,[]
7136,2019-09-07 14:10:29,th,Twitter for iPhone,14 pm,[]
7137,2019-09-07 14:10:31,th,Twitter for iPhone,14 pm,[]
7138,2019-09-07 14:10:31,th,Twitter for Android,14 pm,[]
7139,2019-09-07 14:10:31,th,Twitter for Android,14 pm,[]
7140,2019-09-07 14:10:33,th,Twitter for iPhone,14 pm,[]
7141,2019-09-07 14:10:35,th,Twitter for iPhone,14 pm,[]
7142,2019-09-07 14:10:36,th,Twitter for Android,14 pm,[]
7143,2019-09-07 14:10:37,th,Twitter for iPhone,14 pm,[]
7144,2019-09-07 14:10:39,th,Twitter for Android,14 pm,[]
7145,2019-09-07 14:10:42,th,Twitter for Android,14 pm,[]
7146,2019-09-07 14:10:43,th,Twitter for iPhone,14 pm,[]
7147,2019-09-07 14:10:44,th,Twitter for iPhone,14 pm,['KCON2019THAILAND']
7148,2019-09-07 14:10:44,th,Twitter for iPhone,14 pm,[]
7149,2019-09-07 14:10:46,en,Twitter for iPhone,14 pm,['KCON2019Thailand']
7150,2019-09-07 14:10:47,th,Twitter for iPhone,14 pm,[]
7151,2019-09-07 14:10:48,th,Twitter for Android,14 pm,[]
7152,2019-09-07 14:10:49,th,Twitter for iPhone,14 pm,[]
7153,2019-09-07 14:10:51,th,Twitter for Android,14 pm,[]
7154,2019-09-07 14:10:52,th,Twitter for iPhone,14 pm,[]
7155,2019-09-07 14:10:53,th,Twitter for iPhone,14 pm,[]
7156,2019-09-07 14:10:53,th,Twitter for iPhone,14 pm,[]
7157,2019-09-07 14:10:54,th,Twitter for iPhone,14 pm,[]
7158,2019-09-07 14:10:56,th,Twitter for Android,14 pm,[]
7159,2019-09-07 14:10:58,th,Twitter for Android,14 pm,['KCON2019THAILAND']
7160,2019-09-07 14:11:01,th,Twitter for iPhone,14 pm,[]
7161,2019-09-07 14:11:03,th,Twitter for Android,14 pm,[]
7162,2019-09-07 14:11:04,th,Twitter for iPhone,14 pm,[]
7163,2019-09-07 14:11:04,th,Twitter for Android,14 pm,[]
7164,2019-09-07 14:11:07,th,Twitter for iPhone,14 pm,"['KCON2019THAILAND', 'X1']"
7165,2019-09-07 14:11:08,th,Twitter for Android,14 pm,[]
7166,2019-09-07 14:11:10,th,Twitter for Android,14 pm,[]
7167,2019-09-07 14:11:14,th,Twitter for Android,14 pm,[]
7168,2019-09-07 14:11:15,th,Twitter for iPhone,14 pm,"['KCON2019THAILAND', 'KCON', 'KCON19TH']"
7169,2019-09-07 14:11:16,th,Twitter for iPhone,14 pm,[]
7170,2019-09-07 14:11:16,th,Twitter for Android,14 pm,[]
7171,2019-09-07 14:11:19,th,Twitter for iPhone,14 pm,[]
7172,2019-09-07 14:11:19,th,Twitter for Android,14 pm,[]
7173,2019-09-07 14:11:20,th,Twitter for iPhone,14 pm,[]
7174,2019-09-07 14:11:25,th,Twitter for iPad,14 pm,[]
7175,2019-09-07 14:11:26,th,Twitter for iPhone,14 pm,"['KCON2019THAILAND', 'X1']"
7176,2019-09-07 14:11:26,th,Twitter for iPhone,14 pm,[]
7177,2019-09-07 14:11:27,th,Twitter for Android,14 pm,[]
7178,2019-09-07 14:11:28,th,Twitter for iPhone,14 pm,[]
7179,2019-09-07 14:11:31,th,Twitter for iPhone,14 pm,[]
7180,2019-09-07 14:11:31,th,Twitter for iPhone,14 pm,[]
7181,2019-09-07 14:11:34,th,Twitter for iPhone,14 pm,[]
7182,2019-09-07 14:11:35,th,Twitter for Android,14 pm,[]
7183,2019-09-07 14:11:35,th,Twitter for Android,14 pm,[]
7184,2019-09-07 14:11:39,th,Twitter for Android,14 pm,[]
7185,2019-09-07 14:11:39,th,Twitter for iPhone,14 pm,[]
7186,2019-09-07 14:11:43,th,Twitter for Android,14 pm,[]
7187,2019-09-07 14:11:43,th,Twitter for Android,14 pm,"['KCON2019THAILAND', 'TOMOON', 'ONEUS']"
7188,2019-09-07 14:11:48,th,Twitter for Android,14 pm,[]
7189,2019-09-07 14:11:49,th,Twitter for Android,14 pm,[]
7190,2019-09-07 14:11:52,th,Twitter for Android,14 pm,[]
7191,2019-09-07 14:11:55,th,Twitter for iPhone,14 pm,[]
7192,2019-09-07 14:11:56,th,Twitter for Android,14 pm,[]
7193,2019-09-07 14:11:57,th,Twitter for iPhone,14 pm,[]
7194,2019-09-07 14:11:58,th,Twitter for iPhone,14 pm,['ตลาดนัดAB6IX']
7195,2019-09-07 14:11:59,th,Twitter for Android,14 pm,[]
7196,2019-09-07 14:12:00,th,Twitter for iPhone,14 pm,[]
7197,2019-09-07 14:12:00,th,Twitter Web App,14 pm,[]
7198,2019-09-07 14:12:09,th,Twitter for Android,14 pm,[]
7199,2019-09-07 14:12:11,th,Twitter for Android,14 pm,[]
7200,2019-09-07 14:12:12,th,Twitter for iPhone,14 pm,[]
7201,2019-09-07 14:12:14,th,Twitter for iPhone,14 pm,[]
7202,2019-09-07 14:12:17,th,Twitter for iPhone,14 pm,[]
7203,2019-09-07 14:12:17,th,Twitter for Android,14 pm,[]
7204,2019-09-07 14:12:19,th,Twitter for iPhone,14 pm,[]
7205,2019-09-07 14:12:19,und,Twitter for Android,14 pm,['KCON19TH']
7206,2019-09-07 14:12:21,th,Twitter for iPhone,14 pm,[]
7207,2019-09-07 14:12:25,th,Twitter for iPhone,14 pm,[]
7208,2019-09-07 14:12:25,th,Twitter for Android,14 pm,[]
7209,2019-09-07 14:12:27,th,Twitter for iPhone,14 pm,[]
7210,2019-09-07 14:12:29,th,Twitter for Android,14 pm,[]
7211,2019-09-07 14:12:29,th,Twitter for iPhone,14 pm,"['KCON2019THAILAND', 'KCONTHAILAND2019', 'ตลาดนัดมิทจี']"
7212,2019-09-07 14:12:29,th,Twitter for iPhone,14 pm,[]
7213,2019-09-07 14:12:30,th,Twitter Web App,14 pm,[]
7214,2019-09-07 14:12:30,th,Twitter for iPhone,14 pm,[]
7215,2019-09-07 14:12:31,th,Twitter for iPhone,14 pm,[]
7216,2019-09-07 14:12:32,th,Twitter for Android,14 pm,[]
7217,2019-09-07 14:12:33,th,Twitter for Android,14 pm,[]
7218,2019-09-07 14:12:33,th,Twitter for iPhone,14 pm,[]
7219,2019-09-07 14:12:35,th,Twitter for iPhone,14 pm,[]
7220,2019-09-07 14:12:35,th,Twitter for Android,14 pm,[]
7221,2019-09-07 14:12:36,th,Twitter for iPhone,14 pm,[]
7222,2019-09-07 14:12:40,th,Twitter for iPhone,14 pm,[]
7223,2019-09-07 14:12:41,th,Twitter for iPhone,14 pm,[]
7224,2019-09-07 14:12:41,th,Twitter for iPhone,14 pm,"['KCON2019THAILAND', 'TOMOON', 'ONEUS']"
7225,2019-09-07 14:12:44,th,Twitter for Android,14 pm,[]
7226,2019-09-07 14:12:44,th,Twitter for Android,14 pm,[]
7227,2019-09-07 14:12:46,th,Twitter for Android,14 pm,[]
7228,2019-09-07 14:12:47,th,Twitter for Android,14 pm,[]
7229,2019-09-07 14:12:47,th,Twitter for Android,14 pm,['KCON2019THAILAND']
7230,2019-09-07 14:12:51,th,Twitter for Android,14 pm,[]
7231,2019-09-07 14:12:54,th,Twitter for iPhone,14 pm,[]
7232,2019-09-07 14:12:54,th,Twitter for iPad,14 pm,[]
7233,2019-09-07 14:12:56,th,Twitter for Android,14 pm,[]
7234,2019-09-07 14:12:56,th,Twitter for iPhone,14 pm,[]
7235,2019-09-07 14:12:57,th,Twitter for iPhone,14 pm,[]
7236,2019-09-07 14:12:57,th,Twitter for iPhone,14 pm,[]
7237,2019-09-07 14:12:58,th,Twitter for Android,14 pm,[]
7238,2019-09-07 14:13:02,th,Twitter for Android,14 pm,[]
7239,2019-09-07 14:13:05,th,Twitter for iPad,14 pm,[]
7240,2019-09-07 14:13:06,th,Twitter for Android,14 pm,[]
7241,2019-09-07 14:13:06,th,Twitter for iPhone,14 pm,[]
7242,2019-09-07 14:13:06,th,Twitter for Android,14 pm,[]
7243,2019-09-07 14:13:07,en,Twitter for iPhone,14 pm,[]
7244,2019-09-07 14:13:09,th,Twitter for iPhone,14 pm,[]
7245,2019-09-07 14:13:11,th,Twitter for iPad,14 pm,[]
7246,2019-09-07 14:13:14,th,Twitter for iPhone,14 pm,[]
7247,2019-09-07 14:13:14,und,Twitter for iPhone,14 pm,"['ปรมาจารย์ลัทธิมารTHfanmeeting', 'KCONTHAILAND2019', 'KCON19TH', 'OdeToYouInBKK']"
7248,2019-09-07 14:13:15,th,Twitter for Android,14 pm,[]
7249,2019-09-07 14:13:18,th,Twitter for iPhone,14 pm,[]
7250,2019-09-07 14:13:18,th,Twitter for iPhone,14 pm,[]
7251,2019-09-07 14:13:19,th,Twitter for iPhone,14 pm,[]
7252,2019-09-07 14:13:19,th,Twitter for iPhone,14 pm,[]
7253,2019-09-07 14:13:20,th,Twitter for iPhone,14 pm,[]
7254,2019-09-07 14:13:23,th,Twitter for iPhone,14 pm,[]
7255,2019-09-07 14:13:24,th,Twitter for Android,14 pm,[]
7256,2019-09-07 14:13:25,th,Twitter for Android,14 pm,[]
7257,2019-09-07 14:13:27,th,Twitter for Android,14 pm,[]
7258,2019-09-07 14:13:27,th,Twitter for Android,14 pm,[]
7259,2019-09-07 14:13:28,th,Twitter for iPad,14 pm,[]
7260,2019-09-07 14:13:29,th,Twitter for Android,14 pm,[]
7261,2019-09-07 14:13:31,th,Twitter for iPhone,14 pm,[]
7262,2019-09-07 14:13:31,th,Twitter for Android,14 pm,[]
7263,2019-09-07 14:13:32,ja,Twitter for Android,14 pm,[]
7264,2019-09-07 14:13:33,th,Twitter for iPhone,14 pm,[]
7265,2019-09-07 14:13:42,th,Twitter for iPhone,14 pm,[]
7266,2019-09-07 14:13:42,th,Twitter for iPhone,14 pm,[]
7267,2019-09-07 14:13:44,th,Twitter for Android,14 pm,[]
7268,2019-09-07 14:13:46,th,Twitter for iPhone,14 pm,[]
7269,2019-09-07 14:13:48,th,Twitter for iPhone,14 pm,[]
7270,2019-09-07 14:13:54,th,Twitter for iPhone,14 pm,[]
7271,2019-09-07 14:13:56,th,Twitter for Android,14 pm,[]
7272,2019-09-07 14:13:56,th,Twitter for iPhone,14 pm,[]
7273,2019-09-07 14:13:56,th,Twitter for iPhone,14 pm,"['KCON2019THAILAND', 'KCONTHAILAND2019', 'ตลาดนัดONEUS']"
7274,2019-09-07 14:13:57,th,Twitter for Android,14 pm,[]
7275,2019-09-07 14:13:57,en,Twitter for Android,14 pm,['KCON2019THAILAND']
7276,2019-09-07 14:14:02,th,Twitter Web App,14 pm,[]
7277,2019-09-07 14:14:02,th,Twitter for iPhone,14 pm,[]
7278,2019-09-07 14:14:02,th,Twitter for iPhone,14 pm,[]
